isAdapt,round,chain,value
true,5,28,0.23922912774238153
true,5,29,0.22916163956895816
true,5,30,0.21512622759124755
true,5,31,0.2101176749904305
true,5,32,0.20197328512974194
true,5,33,0.19144749613060807
true,5,34,0.18529241811771982
true,5,35,0.17838222824086636
true,5,36,0.1680112385473095
true,5,37,0.15979023583766838
true,5,38,0.1535421016326306
true,5,39,0.14047005846004135
true,5,40,0.13219737510594776
true,5,41,0.1274556499393394
true,5,42,0.12350966888121133
true,5,43,0.1196828691417312
true,5,44,0.11590127917355142
true,5,45,0.1123963116492568
true,5,46,0.10931744382722539
true,5,47,0.10458117408782105
true,5,48,0.0982990317675499
true,5,49,0.09225072041769887
true,5,50,0.08931298462693489
true,5,51,0.08561816767863241
true,5,52,0.08181807751994452
true,5,53,0.0781934740082967
true,5,54,0.07556718680641107
true,5,55,0.0701606456702032
true,5,56,0.06535162299709679
true,5,57,0.06132140185343869
true,5,58,0.05849628680515883
true,5,59,0.05602591278339354
true,5,60,0.05399925842432643
true,5,61,0.05051160171548496
true,5,62,0.04850415120369858
true,5,63,0.04690900634802452
true,5,64,0.043965335928218274
true,5,65,0.04007396366087528
true,5,66,0.03601035620929465
true,5,67,0.03297228114882364
true,5,68,0.03156622079427989
true,5,69,0.03005671662738854
true,5,70,0.026571158924612266
true,5,71,0.025493992236646095
true,5,72,0.02321956442251999
true,5,73,0.022136608229290557
true,5,74,0.020642589632463855
true,5,75,0.01924919892823074
true,5,76,0.01807722786315914
true,5,77,0.016246858482287966
true,5,78,0.015268616410202761
true,5,79,0.014471135779416805
true,5,80,0.013816632286871269
true,5,81,0.013301568087651611
true,5,82,0.012313614182352866
true,5,83,0.011344776997881188
true,5,84,0.010394604234608801
true,5,85,0.009803600339018767
true,5,86,0.009452269750511338
true,5,87,0.008660985723594356
true,5,88,0.008246742071074568
true,5,89,0.007878051378365567
true,5,90,0.00697764241833059
true,5,91,0.006371702117399657
true,5,92,0.005780220924641205
true,5,93,0.0049444481166043405
true,5,94,0.004631743054982509
true,5,95,0.004409312017851444
true,5,96,0.004206096478412943
true,5,97,0.003998204338704603
true,5,98,0.0037532758681770033
true,5,99,0.0034691651415562257
true,5,100,0.003210424452660004
true,5,101,0.0028425708538542343
true,5,102,0.002618243091860415
true,5,103,0.002408425607206115
true,5,104,0.0020178130972864023
true,5,105,0.0016941990766005614
true,5,106,0.0015702442571680223
true,5,107,0.0014839767788687162
true,5,108,0.0013844761768061732
true,5,109,0.0012854388291107604
true,5,110,0.001199397642738012
true,5,111,0.001129383285396719
true,5,112,0.0010654693924427815
true,5,113,9.991121772933264E-4
true,5,114,9.18293523641169E-4
true,5,115,8.159127673341227E-4
true,5,116,7.148436843968255E-4
true,5,117,6.143286299106052E-4
true,5,118,4.964281174285957E-4
true,5,119,4.475978227625087E-4
true,5,120,3.9443025258925667E-4
true,5,121,3.1456781779944744E-4
true,5,122,2.665083796838072E-4
true,5,123,1.9993442039586582E-4
true,5,124,1.4850321582005117E-4
true,5,125,9.902401258976535E-5
true,5,126,4.9437958522303326E-5
true,6,0,1.0
true,6,1,0.9375352793750372
true,6,2,0.8858470768726935
true,6,3,0.8390173609066733
true,6,4,0.7997831732596214
true,6,5,0.7628543626769165
true,6,6,0.7272245992739086
true,6,7,0.7045334004705238
true,6,8,0.6753553501885516
true,6,9,0.6470093456917979
true,6,10,0.622676753177729
true,6,11,0.5984189075077219
true,6,12,0.5709138602783176
true,6,13,0.5416132359583462
true,6,14,0.5143121501215348
true,6,15,0.4854290381066061
true,6,16,0.4686579795685961
true,6,17,0.4469781361395313
true,6,18,0.434777287956117
true,6,19,0.4233395949136844
true,6,20,0.4030739696249806
true,6,21,0.38468873633111855
true,6,22,0.3714836490396123
true,6,23,0.36147896260619566
true,6,24,0.3344319354348042
true,6,25,0.31173777589264984
true,6,26,0.30334051693609526
true,6,27,0.2952013962816813
true,6,28,0.27739582257927703
true,6,29,0.26730173539245505
true,6,30,0.2597563200574026
true,6,31,0.2507858462811322
true,6,32,0.23092034074646442
true,6,33,0.2102794163901309
true,6,34,0.19864965374461735
true,6,35,0.19043055829556385
true,6,36,0.18365910585855577
true,6,37,0.17615765535596573
true,6,38,0.17018100148550394
true,6,39,0.16368094766306993
true,6,40,0.15592470940227854
true,6,41,0.14182548571456266
true,6,42,0.13454807661398402
true,6,43,0.12924274008801798
true,6,44,0.12314005786060613
true,6,45,0.11670860623275807
true,6,46,0.11018756380936282
true,6,47,0.1062983697006694
true,6,48,0.10146523666060375
true,6,49,0.09530664868489677
true,6,50,0.09096290621098299
true,6,51,0.0869012813791545
true,6,52,0.08352709092381239
true,6,53,0.08011905686024806
true,6,54,0.07616190715893595
true,6,55,0.07117489426412552
true,6,56,0.06790119865000013
true,6,57,0.06510909402063017
true,6,58,0.0618488627369057
true,6,59,0.05875191971736103
true,6,60,0.05436196825271703
true,6,61,0.05191447006840768
true,6,62,0.04962916754349894
true,6,63,0.046101595006305375
true,6,64,0.04310149666224324
true,6,65,0.04053782210153882
true,6,66,0.03613340703479854
true,6,67,0.031569568365965445
true,6,68,0.029534057844072356
true,6,69,0.027074550212593577
true,6,70,0.02472747800664135
true,6,71,0.02322006259055515
true,6,72,0.021718450898234994
true,6,73,0.020778187698079705
true,6,74,0.019865265123447353
true,6,75,0.01888819062647622
true,6,76,0.0177147074773096
true,6,77,0.016432678291763578
true,6,78,0.015582486204513914
true,6,79,0.014342237401115572
true,6,80,0.013081941740287826
true,6,81,0.012265892520607195
true,6,82,0.011442073776763657
true,6,83,0.010309328819567306
true,6,84,0.009655318884492533
true,6,85,0.008941879725176322
true,6,86,0.008345726007328377
true,6,87,0.00787149354211076
true,6,88,0.007510310007451553
true,6,89,0.00716906378751506
true,6,90,0.006769109853010457
true,6,91,0.006278225811136748
true,6,92,0.005713913780273573
true,6,93,0.005241467878071542
true,6,94,0.00468161238099438
true,6,95,0.004281317341196682
true,6,96,0.003946365589650533
true,6,97,0.003581819659538222
true,6,98,0.003338227810853
true,6,99,0.003088724827273781
true,6,100,0.0027616960935815268
true,6,101,0.002509691372429832
true,6,102,0.0023439644430767012
true,6,103,0.0022157302990484175
true,6,104,0.002092094364411364
true,6,105,0.0019507241123977183
true,6,106,0.001785584172523458
true,6,107,0.001660400823677921
true,6,108,0.0015640111784643053
true,6,109,0.0014095861634547944
true,6,110,0.001233903708768126
true,6,111,0.0010792568230121845
true,6,112,9.384306841226305E-4
true,6,113,8.374251067264675E-4
true,6,114,7.344637978887144E-4
true,6,115,6.732004869555783E-4
true,6,116,6.226814817920189E-4
true,6,117,5.508652428703201E-4
true,6,118,4.658899255017015E-4
true,6,119,3.798949847338271E-4
true,6,120,3.279942522489329E-4
